max_depth,max_features,min_samples_split,min_samples_leaf,bootstrap,avg_f1,std_f1,avg_fpr,std_fpr,avg_fnr,std_fnr
10.0,log2,5,1,False,0.7129402735542015,0.05166050816489926,0.03998432261148856,0.0039429120088000005,0.2975235437439953,0.04622760892841372
10.0,log2,5,1,True,0.6568928996251999,0.05024979293894797,0.044451195458012766,0.0030137393098331605,0.3470163108112869,0.0520383934089793
10.0,log2,5,2,False,0.7116093100829326,0.05858409624195835,0.040211855745161174,0.004349920188922347,0.29516136916908914,0.05778898413950617
10.0,log2,5,2,True,0.6255080944707442,0.05796900275357454,0.04637302660568003,0.004701657546978039,0.37014050028640166,0.05077898081449526
10.0,log2,5,5,False,0.6689553429631651,0.05652634728425793,0.042418978710256385,0.0030678476146070257,0.3331346795026366,0.04723969511412013
10.0,log2,5,5,True,0.5937967283206347,0.0775376952583458,0.04719885044571223,0.0063373124387385545,0.3985432828040827,0.07189867876178854
10.0,log2,5,10,False,0.6582963664473961,0.0460452833642968,0.043072532729792994,0.004665905955479181,0.3415119213084458,0.03741152775311052
10.0,log2,5,10,True,0.621883384404807,0.07301672708802949,0.04543220158820828,0.006774388768901316,0.3773265740470041,0.05553544847101017
10.0,log2,10,1,False,0.692595797646084,0.05459811717502923,0.04384656457300555,0.004810404311143561,0.317462688967303,0.044508034658845334
10.0,log2,10,1,True,0.6395086001104275,0.07881429475996951,0.04466695800905878,0.007009168715212441,0.3645738852244425,0.061546228208361344
10.0,log2,10,2,False,0.6845460986147703,0.07433032421682932,0.04190204916698311,0.0060644921388432835,0.32143820051578914,0.057778091143214305
10.0,log2,10,2,True,0.6373882218654108,0.06609703216999337,0.04470318282490184,0.005218145120845247,0.3656050890103065,0.06303382851329507
10.0,log2,10,5,False,0.6689553429631651,0.05652634728425793,0.042418978710256385,0.0030678476146070257,0.3331346795026366,0.04723969511412013
10.0,log2,10,5,True,0.5937967283206347,0.0775376952583458,0.04719885044571223,0.0063373124387385545,0.3985432828040827,0.07189867876178854
10.0,log2,10,10,False,0.6582963664473961,0.0460452833642968,0.043072532729792994,0.004665905955479181,0.3415119213084458,0.03741152775311052
10.0,log2,10,10,True,0.621883384404807,0.07301672708802949,0.04543220158820828,0.006774388768901316,0.3773265740470041,0.05553544847101017
10.0,0.1,2,1,False,0.8311609115755656,0.046403740074620066,0.027898915416508758,0.005463460316651037,0.18030306701577953,0.05212058450680165
10.0,0.1,2,1,True,0.8226946403150068,0.05124675914807331,0.0260832360239518,0.0033781143316405074,0.19088445767480272,0.05415167578339896
10.0,0.1,2,2,False,0.8305095432242107,0.046806283090286796,0.026901903077943778,0.004909841395532767,0.1826454141096767,0.05483753988903086
10.0,0.1,2,2,True,0.8151703239198499,0.05201785431524656,0.027599221261507084,0.004721479269407926,0.19917435618209123,0.054983013648795404
10.0,0.1,2,5,False,0.8295070460788481,0.038218976839568326,0.027126987999339845,0.002890122877307666,0.18457082306924688,0.045853128128944924
10.0,0.1,2,5,True,0.8108558773322745,0.07121202930548096,0.028029754510834143,0.005144681188490129,0.19870489810393946,0.0699737714599425
10.0,0.1,2,10,False,0.7988483846163901,0.04821607071913738,0.029714893892599608,0.004108671707389017,0.214163399230139,0.049141417293812974
10.0,0.1,2,10,True,0.7686986103094502,0.07200030718746395,0.028029200667871106,0.005799620944450158,0.24015279544467427,0.06671070062751276
10.0,0.1,5,1,False,0.8332598329020977,0.03542842157808852,0.02676395047032979,0.00418705128495914,0.17914436546887785,0.04213082579652271
10.0,0.1,5,1,True,0.7962369920188681,0.06038587543569359,0.028279111089022785,0.0059381428633545185,0.21735602958114986,0.05909365259322108
10.0,0.1,5,2,False,0.8241773324434083,0.04181480081397302,0.027897307069004795,0.004785635904727901,0.18978480939348127,0.047695084484562805
10.0,0.1,5,2,True,0.8027470505536124,0.06318411376638387,0.02920800517562614,0.00583685864059605,0.21056821853092078,0.062447717823461125
10.0,0.1,5,5,False,0.8295070460788481,0.038218976839568326,0.027126987999339845,0.002890122877307666,0.18457082306924688,0.045853128128944924
10.0,0.1,5,5,True,0.8108558773322745,0.07121202930548096,0.028029754510834143,0.005144681188490129,0.19870489810393946,0.0699737714599425
10.0,0.1,5,10,False,0.7988483846163901,0.04821607071913738,0.029714893892599608,0.004108671707389017,0.214163399230139,0.049141417293812974
10.0,0.1,5,10,True,0.7686986103094502,0.07200030718746395,0.028029200667871106,0.005799620944450158,0.24015279544467427,0.06671070062751276
10.0,0.1,10,1,False,0.8149157792444399,0.04876353855333892,0.029934639929152657,0.004623130749102887,0.19836228781567988,0.05723672800112109
10.0,0.1,10,1,True,0.7930843515892988,0.05463316292838008,0.030096880434015337,0.005443884439048817,0.22182422442978061,0.05692091510214417
10.0,0.1,10,2,False,0.8226960940078613,0.05667690545764636,0.027952414379218804,0.005208659167447392,0.1878337764719518,0.059044623846097155
10.0,0.1,10,2,True,0.7983338456872726,0.051184909063224496,0.030457390663571123,0.004247652141813959,0.21547685544266465,0.05086590495303764
10.0,0.1,10,5,False,0.8295070460788481,0.038218976839568326,0.027126987999339845,0.002890122877307666,0.18457082306924688,0.045853128128944924
10.0,0.1,10,5,True,0.8108558773322745,0.07121202930548096,0.028029754510834143,0.005144681188490129,0.19870489810393946,0.0699737714599425
10.0,0.1,10,10,False,0.7988483846163901,0.04821607071913738,0.029714893892599608,0.004108671707389017,0.214163399230139,0.049141417293812974
10.0,0.1,10,10,True,0.7686986103094502,0.07200030718746395,0.028029200667871106,0.005799620944450158,0.24015279544467427,0.06671070062751276
10.0,0.25,2,1,False,0.8594372375250536,0.03336352641095127,0.024117296917686167,0.004053191357805572,0.14887161802998744,0.03948560547662116
10.0,0.25,2,1,True,0.847109761411215,0.03999363169138589,0.025342448307397847,0.00547893267253816,0.1660077634580544,0.0464172454240413
10.0,0.25,2,2,False,0.8531106451672151,0.0372102312518919,0.024138696664973962,0.0036332216847660115,0.15670288096994298,0.045865182851332856
10.0,0.25,2,2,True,0.8596641086362997,0.032307878548939725,0.023737514741843664,0.004764247856918626,0.15057118916278697,0.03925460896193408
10.0,0.25,2,5,False,0.862572995088599,0.03241844537790882,0.02331093847422209,0.00433239726334789,0.1457660279678758,0.040404871820264046
10.0,0.25,2,5,True,0.843916565413618,0.05809652165208577,0.0237877933221402,0.0044578007559399856,0.16622774275411642,0.05968454131215593
10.0,0.25,2,10,False,0.8348632442490963,0.05468596597093592,0.02480376628843846,0.004728604799502503,0.17852223914798843,0.05596850813506234
10.0,0.25,2,10,True,0.8235068872602458,0.05779501577966673,0.025152970505076182,0.004653350477634407,0.19068426449323994,0.059054693004800554
